,zipcode,city,states,revenue_per_zipcode,national_num_esta
13455,47805,TERRE HAUTE,IN,3714,210
13456,47807,TERRE HAUTE,IN,17466,855
13457,47808,TERRE HAUTE,IN,3307,195
13458,47809,TERRE HAUTE,IN,1855,105
13459,47831,BLANFORD,IN,585,15
13460,47832,BLOOMINGDALE,IN,4995,10
13461,47834,BRAZIL,IN,17697,520
13462,47838,CARLISLE,IN,1879,60
13463,47840,CENTERPOINT,IN,5624,25
13464,47841,CLAY CITY,IN,10397,75
13465,47842,CLINTON,IN,13526,265
13466,47847,DANA,IN,1264,30
13467,47848,DUGGER,IN,1834,45
13468,47850,FARMERSBURG,IN,1868,45
13469,47851,FONTANET,IN,630,15
13470,47859,MARSHALL,IN,8991,20
13471,47868,POLAND,IN,630,15
13472,47872,ROCKVILLE,IN,11674,235
13473,47874,ROSEDALE,IN,5998,50
13474,47875,SAINT BERNICE,IN,630,15
13475,47876,SAINT MARY OF THE WOODS,IN,1254,30
13476,47879,SHELBURN,IN,585,15
13477,47882,SULLIVAN,IN,10675,290
13478,47885,WEST TERRE HAUTE,IN,11289,110
13479,47901,LAFAYETTE,IN,10951,370
13480,47902,LAFAYETTE,IN,670,15
13481,47904,LAFAYETTE,IN,12624,535
13482,47905,LAFAYETTE,IN,29000,2095
13483,47906,WEST LAFAYETTE,IN,23216,2100
13484,47907,WEST LAFAYETTE,IN,1339,30
13485,47909,LAFAYETTE,IN,16231,505
13486,47918,ATTICA,IN,11968,185
13487,47920,BATTLE GROUND,IN,1948,45
13488,47921,BOSWELL,IN,4995,10
13489,47922,BROOK,IN,640,15
13490,47923,BROOKSTON,IN,8219,100
13491,47924,BUCK CREEK,IN,640,15
13492,47925,BUFFALO,IN,630,15
13493,47928,CAYUGA,IN,1797,90
13494,47929,CHALMERS,IN,7992,20
13495,47930,CLARKS HILL,IN,7992,20
13496,47932,COVINGTON,IN,9764,165
13497,47933,CRAWFORDSVILLE,IN,26643,1000
13498,47940,DARLINGTON,IN,4995,10
13499,47942,EARL PARK,IN,630,15
13500,47943,FAIR OAKS,IN,640,15
13501,47944,FOWLER,IN,768,30
13502,47946,FRANCESVILLE,IN,6745,50
13503,47948,GOODLAND,IN,5575,25
13504,47949,HILLSBORO,IN,6666,55
13505,47951,KENTLAND,IN,12771,155
13506,47952,KINGMAN,IN,5998,40
13507,47954,LADOGA,IN,9200,50
13508,47955,LINDEN,IN,5621,25
13509,47957,MEDARYVILLE,IN,5620,25
13510,47959,MONON,IN,6848,55
13511,47960,MONTICELLO,IN,29894,610
13512,47963,MOROCCO,IN,9188,50
13513,47966,NEWPORT,IN,630,15
13514,47967,NEW RICHMOND,IN,5578,25
13515,47968,NEW ROSS,IN,640,15
13516,47970,OTTERBEIN,IN,5746,55
13517,47971,OXFORD,IN,4995,10
13518,47974,PERRYSVILLE,IN,4995,10
13519,47975,PINE VILLAGE,IN,1294,30
13520,47977,REMINGTON,IN,3833,135
13521,47978,RENSSELAER,IN,11843,460
13522,47980,REYNOLDS,IN,6246,40
13523,47987,VEEDERSBURG,IN,7544,100
13524,47988,WALLACE,IN,630,15
13525,47989,WAVELAND,IN,5623,35
13526,47990,WAYNETOWN,IN,1443,60
13527,47991,WEST LEBANON,IN,1297,30
13528,47992,WESTPOINT,IN,670,15
13529,47993,WILLIAMSPORT,IN,5623,25
13530,47994,WINGATE,IN,7992,20
13531,47995,WOLCOTT,IN,1213,30
13532,47996,WEST LAFAYETTE,IN,670,15
13533,48001,ALGONAC,MI,12003,290
13534,48002,ALLENTON,MI,585,15
13535,48003,ALMONT,MI,8836,190
13536,48005,ARMADA,MI,7404,85
13537,48006,AVOCA,MI,4995,10
13538,48007,TROY,MI,630,15
13539,48009,BIRMINGHAM,MI,19082,1045
13540,48012,BIRMINGHAM,MI,6590,70
13541,48014,CAPAC,MI,7573,85
13542,48015,CENTER LINE,MI,7661,205
13543,48017,CLAWSON,MI,13371,740
13544,48021,EASTPOINTE,MI,11646,645
13545,48022,EMMETT,MI,5634,25
13546,48023,FAIR HAVEN,MI,11841,120
13547,48025,FRANKLIN,MI,13548,305
13548,48026,FRASER,MI,12767,525
13549,48027,GOODELLS,MI,640,15
13550,48028,HARSENS ISLAND,MI,9282,50
13551,48030,HAZEL PARK,MI,13757,420
13552,48032,JEDDO,MI,670,15
13553,48033,SOUTHFIELD,MI,12716,360
13554,48034,SOUTHFIELD,MI,22987,1390
13555,48035,CLINTON TOWNSHIP,MI,17326,930
13556,48036,CLINTON TOWNSHIP,MI,16267,400
13557,48037,SOUTHFIELD,MI,6911,55
13558,48038,CLINTON TOWNSHIP,MI,14860,1210
13559,48039,MARINE CITY,MI,9832,280
13560,48040,MARYSVILLE,MI,5423,450
13561,48041,MEMPHIS,MI,7817,90
13562,48042,MACOMB,MI,13806,515
13563,48043,MOUNT CLEMENS,MI,20861,800
13564,48044,MACOMB,MI,18142,585
13565,48045,HARRISON TOWNSHIP,MI,16809,515
13566,48046,MOUNT CLEMENS,MI,640,15
13567,48047,NEW BALTIMORE,MI,14779,535
13568,48048,NEW HAVEN,MI,3463,105
13569,48049,NORTH STREET,MI,5669,25
13570,48050,NEW HAVEN,MI,585,15
13571,48051,NEW BALTIMORE,MI,12276,645
13572,48054,EAST CHINA,MI,8486,135
13573,48059,FORT GRATIOT,MI,11626,555
13574,48060,PORT HURON,MI,18669,1280
13575,48062,RICHMOND,MI,10625,275
13576,48063,COLUMBUS,MI,2346,60
13577,48064,CASCO,MI,6329,40
13578,48065,ROMEO,MI,10366,265
13579,48066,ROSEVILLE,MI,18947,1570
13580,48067,ROYAL OAK,MI,17830,1350
13581,48068,ROYAL OAK,MI,675,15
13582,48069,PLEASANT RIDGE,MI,1330,30
13583,48071,MADISON HEIGHTS,MI,27264,1480
13584,48072,BERKLEY,MI,14254,550
13585,48073,ROYAL OAK,MI,17022,870
13586,48074,SMITHS CREEK,MI,4403,195
13587,48075,SOUTHFIELD,MI,20003,880
13588,48076,SOUTHFIELD,MI,16435,870
13589,48079,SAINT CLAIR,MI,9827,310
13590,48080,SAINT CLAIR SHORES,MI,16880,1070
13591,48081,SAINT CLAIR SHORES,MI,13850,290
13592,48082,SAINT CLAIR SHORES,MI,10299,305
13593,48083,TROY,MI,19147,1465
13594,48084,TROY,MI,18706,1300
13595,48085,TROY,MI,13139,450
13596,48088,WARREN,MI,13421,305
13597,48089,WARREN,MI,15527,775
13598,48090,WARREN,MI,2579,90
13599,48091,WARREN,MI,20503,685
13600,48092,WARREN,MI,20312,1390
13601,48093,WARREN,MI,22435,1035
13602,48094,WASHINGTON,MI,10896,340
13603,48095,WASHINGTON,MI,3476,165
13604,48096,RAY,MI,5633,25
13605,48097,YALE,MI,8343,115
13606,48098,TROY,MI,15708,520
13607,48099,TROY,MI,675,15
13608,48101,ALLEN PARK,MI,20075,1010
13609,48103,ANN ARBOR,MI,20292,1345
13610,48104,ANN ARBOR,MI,19816,3145
13611,48105,ANN ARBOR,MI,17190,855
13612,48106,ANN ARBOR,MI,585,15
13613,48107,ANN ARBOR,MI,1300,30
13614,48108,ANN ARBOR,MI,15194,1090
13615,48109,ANN ARBOR,MI,9013,310
13616,48111,BELLEVILLE,MI,17996,940
13617,48114,BRIGHTON,MI,10136,320
13618,48115,BRIDGEWATER,MI,670,15
13619,48116,BRIGHTON,MI,16463,1115
13620,48117,CARLETON,MI,8651,115
13621,48118,CHELSEA,MI,14400,405
13622,48120,DEARBORN,MI,9281,190
13623,48121,DEARBORN,MI,7560,85
13624,48122,MELVINDALE,MI,11417,350
13625,48123,DEARBORN,MI,640,15
13626,48124,DEARBORN,MI,19889,1280
13627,48125,DEARBORN HEIGHTS,MI,10443,300
13628,48126,DEARBORN,MI,20139,1990
13629,48127,DEARBORN HEIGHTS,MI,20080,1085
13630,48128,DEARBORN,MI,7473,160
13631,48130,DEXTER,MI,9364,335
13632,48131,DUNDEE,MI,19555,395
13633,48133,ERIE,MI,4531,195
13634,48134,FLAT ROCK,MI,11099,350
13635,48135,GARDEN CITY,MI,17690,655
13636,48137,GREGORY,MI,6285,40
13637,48138,GROSSE ILE,MI,8027,155
13638,48139,HAMBURG,MI,6323,55
13639,48140,IDA,MI,1858,45
13640,48141,INKSTER,MI,21883,280
13641,48143,LAKELAND,MI,640,15
13642,48144,LAMBERTVILLE,MI,9889,430
13643,48145,LA SALLE,MI,670,15
13644,48146,LINCOLN PARK,MI,20341,925
13645,48150,LIVONIA,MI,22108,1235
13646,48151,LIVONIA,MI,640,15
13647,48152,LIVONIA,MI,16214,1615
13648,48153,LIVONIA,MI,4995,10
13649,48154,LIVONIA,MI,11749,870
13650,48157,LUNA PIER,MI,1300,45
13651,48158,MANCHESTER,MI,11957,200
13652,48159,MAYBEE,MI,6865,55
13653,48160,MILAN,MI,17462,345
13654,48161,MONROE,MI,14348,750
13655,48162,MONROE,MI,17820,875
13656,48164,NEW BOSTON,MI,3213,150
13657,48165,NEW HUDSON,MI,12265,225
13658,48166,NEWPORT,MI,4649,165
13659,48167,NORTHVILLE,MI,15092,855
13660,48168,NORTHVILLE,MI,9911,205
13661,48169,PINCKNEY,MI,9847,350
13662,48170,PLYMOUTH,MI,23295,1750
13663,48173,ROCKWOOD,MI,4116,285
13664,48174,ROMULUS,MI,20605,1065
13665,48176,SALINE,MI,13780,565
13666,48178,SOUTH LYON,MI,13125,510
13667,48179,SOUTH ROCKWOOD,MI,1294,30
13668,48180,TAYLOR,MI,23680,2030
13669,48182,TEMPERANCE,MI,21876,330
13670,48183,TRENTON,MI,14889,1190
13671,48184,WAYNE,MI,16785,590
13672,48185,WESTLAND,MI,16804,1715
13673,48186,WESTLAND,MI,17648,365
13674,48187,CANTON,MI,18249,1760
13675,48188,CANTON,MI,16772,585
13676,48189,WHITMORE LAKE,MI,11567,255
13677,48191,WILLIS,MI,1288,30
13678,48192,WYANDOTTE,MI,18514,875
13679,48193,RIVERVIEW,MI,12985,260
13680,48195,SOUTHGATE,MI,18581,1310
13681,48197,YPSILANTI,MI,18171,1340
13682,48198,YPSILANTI,MI,17552,600
13683,48201,DETROIT,MI,17980,910
13684,48202,DETROIT,MI,19623,725
13685,48203,HIGHLAND PARK,MI,13659,515
13686,48204,DETROIT,MI,13253,330
13687,48205,DETROIT,MI,13857,560
13688,48206,DETROIT,MI,7340,95
13689,48207,DETROIT,MI,19329,705
13690,48208,DETROIT,MI,7537,100
13691,48209,DETROIT,MI,14969,575
13692,48210,DETROIT,MI,14243,315
13693,48211,DETROIT,MI,7695,110
13694,48212,HAMTRAMCK,MI,17914,720
13695,48213,DETROIT,MI,14664,260
13696,48214,DETROIT,MI,8296,100
13697,48215,DETROIT,MI,13380,265
13698,48216,DETROIT,MI,12659,395
13699,48217,DETROIT,MI,2632,75
13700,48218,RIVER ROUGE,MI,8265,115
13701,48219,DETROIT,MI,20016,785
13702,48220,FERNDALE,MI,16655,1140
13703,48221,DETROIT,MI,15801,430
13704,48223,DETROIT,MI,9582,250
13705,48224,DETROIT,MI,13470,600
13706,48225,HARPER WOODS,MI,13824,295
13707,48226,DETROIT,MI,21621,1965
13708,48227,DETROIT,MI,13213,505
13709,48228,DETROIT,MI,18642,765
13710,48229,ECORSE,MI,10433,140
13711,48230,GROSSE POINTE,MI,12445,430
13712,48234,DETROIT,MI,14701,530
13713,48235,DETROIT,MI,18302,560
13714,48236,GROSSE POINTE,MI,17292,890
13715,48237,OAK PARK,MI,13203,655
13716,48238,DETROIT,MI,11478,340
13717,48239,REDFORD,MI,16979,800
13718,48240,REDFORD,MI,11899,370
13719,48242,DETROIT,MI,2160,180
13720,48243,DETROIT,MI,2757,180
13721,48265,DETROIT,MI,630,15
13722,48301,BLOOMFIELD HILLS,MI,13120,300
13723,48302,BLOOMFIELD HILLS,MI,15328,480
13724,48303,BLOOMFIELD HILLS,MI,1290,30
13725,48304,BLOOMFIELD HILLS,MI,10720,430
13726,48306,ROCHESTER,MI,9924,260
13727,48307,ROCHESTER,MI,16407,1290
13728,48308,ROCHESTER,MI,675,15
13729,48309,ROCHESTER,MI,13915,825
13730,48310,STERLING HEIGHTS,MI,16303,995
13731,48311,STERLING HEIGHTS,MI,675,30
13732,48312,STERLING HEIGHTS,MI,13226,820
13733,48313,STERLING HEIGHTS,MI,12053,1015
13734,48314,STERLING HEIGHTS,MI,10266,405
13735,48315,UTICA,MI,13225,1075
13736,48316,UTICA,MI,13804,735
13737,48317,UTICA,MI,16445,975
13738,48320,KEEGO HARBOR,MI,11155,295
13739,48321,AUBURN HILLS,MI,4995,10
13740,48322,WEST BLOOMFIELD,MI,18727,1015
13741,48323,WEST BLOOMFIELD,MI,13270,370
13742,48324,WEST BLOOMFIELD,MI,2698,75
13743,48325,WEST BLOOMFIELD,MI,1873,45
13744,48326,AUBURN HILLS,MI,17866,1675
13745,48327,WATERFORD,MI,11990,625
13746,48328,WATERFORD,MI,12594,785
13747,48329,WATERFORD,MI,10857,545
13748,48331,FARMINGTON,MI,18329,355
13749,48333,FARMINGTON,MI,1333,30
13750,48334,FARMINGTON,MI,23028,1160
13751,48335,FARMINGTON,MI,15964,495
13752,48336,FARMINGTON,MI,19228,955
13753,48340,PONTIAC,MI,13480,510
13754,48341,PONTIAC,MI,14960,555
13755,48342,PONTIAC,MI,17647,385
13756,48343,PONTIAC,MI,670,15
13757,48346,CLARKSTON,MI,15403,735
13758,48348,CLARKSTON,MI,8696,190
13759,48350,DAVISBURG,MI,1209,45
13760,48353,HARTLAND,MI,2962,270
13761,48356,HIGHLAND,MI,7776,190
13762,48357,HIGHLAND,MI,8391,155
13763,48359,LAKE ORION,MI,9981,260
13764,48360,LAKE ORION,MI,10188,180
13765,48361,LAKE ORION,MI,670,15
13766,48362,LAKE ORION,MI,12514,485
13767,48363,OAKLAND,MI,5797,50
13768,48366,LAKEVILLE,MI,640,15
13769,48367,LEONARD,MI,7298,50
13770,48370,OXFORD,MI,6275,40
13771,48371,OXFORD,MI,9485,370
13772,48374,NOVI,MI,12090,260
13773,48375,NOVI,MI,22327,1155
13774,48376,NOVI,MI,675,15
13775,48377,NOVI,MI,14594,855
13776,48380,MILFORD,MI,8279,100
13777,48381,MILFORD,MI,12203,435
13778,48382,COMMERCE TOWNSHIP,MI,19300,610
13779,48383,WHITE LAKE,MI,7696,190
13780,48386,WHITE LAKE,MI,10810,300
13781,48387,UNION LAKE,MI,804,30
13782,48390,WALLED LAKE,MI,17199,1015
13783,48393,WIXOM,MI,15077,500
13784,48401,APPLEGATE,MI,1200,30
13785,48412,ATTICA,MI,640,15
13786,48413,BAD AXE,MI,18073,370
13787,48414,BANCROFT,MI,640,15
13788,48415,BIRCH RUN,MI,9083,400
13789,48416,BROWN CITY,MI,7852,85
13790,48417,BURT,MI,1298,30
13791,48418,BYRON,MI,1008,30
13792,48419,CARSONVILLE,MI,6015,40
13793,48420,CLIO,MI,4195,360
13794,48421,COLUMBIAVILLE,MI,6298,40
13795,48422,CROSWELL,MI,11916,95
13796,48423,DAVISON,MI,15334,595
13797,48427,DECKERVILLE,MI,1633,45
13798,48428,DRYDEN,MI,1295,30
13799,48429,DURAND,MI,15416,175
13800,48430,FENTON,MI,12302,995
13801,48433,FLUSHING,MI,11185,415
13802,48434,FORESTVILLE,MI,675,15
13803,48436,GAINES,MI,630,15
13804,48437,GENESEE,MI,2296,60
13805,48438,GOODRICH,MI,6374,110
13806,48439,GRAND BLANC,MI,20336,1005
13807,48440,HADLEY,MI,4995,10
13808,48441,HARBOR BEACH,MI,9324,145
13809,48442,HOLLY,MI,12450,375
13810,48444,IMLAY CITY,MI,15142,415
13811,48445,KINDE,MI,1913,45
13812,48446,LAPEER,MI,16974,720
13813,48449,LENNON,MI,5660,25
13814,48450,LEXINGTON,MI,13188,135
13815,48451,LINDEN,MI,9985,110
13816,48453,MARLETTE,MI,7915,65
13817,48454,MELVIN,MI,5578,25
13818,48455,METAMORA,MI,9182,130
13819,48456,MINDEN CITY,MI,1882,45
13820,48457,MONTROSE,MI,8416,95
13821,48458,MOUNT MORRIS,MI,10996,320
13822,48460,NEW LOTHROP,MI,1298,30
13823,48461,NORTH BRANCH,MI,11030,105
13824,48462,ORTONVILLE,MI,9698,200
13825,48463,OTISVILLE,MI,6913,55
13826,48464,OTTER LAKE,MI,630,15
13827,48466,PECK,MI,1008,45
13828,48467,PORT AUSTIN,MI,18427,210
13829,48468,PORT HOPE,MI,1219,30
13830,48469,PORT SANILAC,MI,2299,75
13831,48471,SANDUSKY,MI,3134,180
13832,48473,SWARTZ CREEK,MI,8714,275
13833,48475,UBLY,MI,7479,100
13834,48476,VERNON,MI,6200,40
13835,48502,FLINT,MI,10942,265
13836,48503,FLINT,MI,15551,585
13837,48504,FLINT,MI,14715,615
13838,48505,FLINT,MI,10588,235
13839,48506,FLINT,MI,16293,655
13840,48507,FLINT,MI,26508,1865
13841,48509,BURTON,MI,16361,400
13842,48519,BURTON,MI,7838,145
13843,48529,BURTON,MI,9342,305
13844,48531,FLINT,MI,804,30
13845,48532,FLINT,MI,14786,595
13846,48553,FLINT,MI,585,15
13847,48601,SAGINAW,MI,19219,575
13848,48602,SAGINAW,MI,14023,775
13849,48603,SAGINAW,MI,13540,965
13850,48604,SAGINAW,MI,20492,675
13851,48607,SAGINAW,MI,2960,75
13852,48609,SAGINAW,MI,14336,270
13853,48610,ALGER,MI,1435,45
13854,48611,AUBURN,MI,9554,160
13855,48612,BEAVERTON,MI,8129,130
13856,48614,BRANT,MI,630,15
13857,48615,BRECKENRIDGE,MI,10405,65
13858,48616,CHESANING,MI,13168,275
13859,48617,CLARE,MI,10848,355
13860,48618,COLEMAN,MI,6626,65
13861,48619,COMINS,MI,4995,10
13862,48620,EDENVILLE,MI,4995,10
13863,48621,FAIRVIEW,MI,2172,60
13864,48622,FARWELL,MI,11405,135
13865,48623,FREELAND,MI,2836,150
13866,48624,GLADWIN,MI,20879,455
13867,48625,HARRISON,MI,15251,330
13868,48626,HEMLOCK,MI,2299,75
13869,48627,HIGGINS LAKE,MI,630,15
13870,48628,HOPE,MI,640,15
13871,48629,HOUGHTON LAKE,MI,19259,530
13872,48630,HOUGHTON LAKE HEIGHTS,MI,630,15
13873,48631,KAWKAWLIN,MI,3284,105
13874,48632,LAKE,MI,2268,60
13875,48633,LAKE GEORGE,MI,4995,10
13876,48634,LINWOOD,MI,11328,115
13877,48635,LUPTON,MI,14133,90
13878,48636,LUZERNE,MI,640,30
13879,48637,MERRILL,MI,11862,110
13880,48638,SAGINAW,MI,3076,150
13881,48640,MIDLAND,MI,18496,1365
13882,48642,MIDLAND,MI,11194,355
13883,48647,MIO,MI,14215,210
13884,48649,OAKLEY,MI,1633,45
13885,48650,PINCONNING,MI,15818,205
13886,48651,PRUDENVILLE,MI,12634,210
13887,48652,RHODES,MI,585,15
13888,48653,ROSCOMMON,MI,18091,230
13889,48654,ROSE CITY,MI,11914,125
13890,48655,SAINT CHARLES,MI,7971,100
13891,48656,SAINT HELEN,MI,2036,60
13892,48657,SANFORD,MI,3778,165
13893,48658,STANDISH,MI,18194,335
13894,48659,STERLING,MI,14322,90
13895,48661,WEST BRANCH,MI,16990,600
13896,48667,MIDLAND,MI,4995,10
13897,48670,MIDLAND,MI,585,15
13898,48674,MIDLAND,MI,675,15
13899,48686,MIDLAND,MI,670,15
13900,48701,AKRON,MI,4995,10
13901,48703,AU GRES,MI,8946,110
